"Day_0" "Day_2" "Day_17"
"TRINITY_DN26733_c0_g1_i1" 0 0 0
"TRINITY_DN26726_c0_g1_i1" 0 0 0
"TRINITY_DN26754_c0_g1_i1" 0.0513837 0.0559601 0.0605205
"TRINITY_DN26724_c0_g1_i1" 0.876239 2.68517 0
"TRINITY_DN26751_c0_g1_i1" 0.125952 0.136956 0
"TRINITY_DN26663_c0_g1_i1" 4.36608 9.08478 0
"TRINITY_DN26693_c0_g1_i1" 0.129694 0.14091 0.0685967
"TRINITY_DN26703_c0_g1_i1" 0 0 0
"TRINITY_DN26683_c0_g1_i1" 0 0 0
"TRINITY_DN26661_c0_g1_i1" 0 0 0
"TRINITY_DN26661_c0_g1_i2" 0 0 0
"TRINITY_DN26661_c0_g1_i4" 0.138902 0 0
"TRINITY_DN26676_c0_g1_i1" 0 0 0
"TRINITY_DN26662_c0_g1_i1" 0 0 0
"TRINITY_DN26723_c0_g1_i1" 0 0 0
"TRINITY_DN26717_c0_g1_i1" 0 0 0
"TRINITY_DN26758_c0_g1_i1" 0.603507 0.67569 0
"TRINITY_DN26727_c0_g1_i1" 2.29677 4.1462 0
"TRINITY_DN26667_c0_g1_i1" 0 0 0
"TRINITY_DN26755_c0_g1_i1" 0.354739 0 0
"TRINITY_DN26755_c0_g1_i2" 0.218905 0 0
"TRINITY_DN26738_c0_g1_i1" 20.7595 23.1798 0
"TRINITY_DN26691_c0_g1_i1" 0 0 0
"TRINITY_DN26708_c0_g1_i1" 16.1211 52.9335 0.0358136
"TRINITY_DN26697_c0_g1_i1" 0.258307 0 4.92149
"TRINITY_DN26675_c0_g1_i1" 0.29156 0 0
"TRINITY_DN26730_c0_g1_i1" 1.91185 3.69743 0
"TRINITY_DN26746_c0_g1_i1" 0.20838 0.11327 0
"TRINITY_DN26743_c0_g1_i1" 0.188478 0 0
"TRINITY_DN26686_c0_g1_i1" 0 0 0
"TRINITY_DN26735_c0_g1_i1" 3.88523 9.35446 0
"TRINITY_DN26694_c0_g2_i1" 0.212058 8.40663e-10 0
"TRINITY_DN26694_c0_g1_i1" 0.118719 1.43909 0
"TRINITY_DN26719_c1_g1_i1" 0.0282947 0 0
"TRINITY_DN26668_c0_g1_i1" 15.1239 9.46591 12.1192
"TRINITY_DN26668_c0_g1_i2" 0 0 0
"TRINITY_DN26713_c0_g1_i2" 1.07637 0 0
"TRINITY_DN26669_c0_g1_i1" 1.24684 7.34806 0.0144669
"TRINITY_DN26741_c0_g1_i1" 0 0.472515 0
"TRINITY_DN26670_c0_g1_i1" 0.109358 0.71383 0
"TRINITY_DN26692_c0_g1_i1" 0.0539446 0 0
"TRINITY_DN26721_c0_g1_i1" 0.295892 0.660207 0
"TRINITY_DN26700_c0_g1_i1" 0.182895 0 0
"TRINITY_DN26700_c0_g1_i2" 0.164046 0.818566 0
"TRINITY_DN26685_c0_g1_i1" 0 0 0
"TRINITY_DN26728_c0_g1_i1" 0 0.14451 0
"TRINITY_DN26699_c0_g1_i1" 0.685759 0.806187 0
"TRINITY_DN26699_c0_g1_i2" 0 0 0
"TRINITY_DN26699_c0_g1_i3" 0.637405 0 0
"TRINITY_DN26678_c0_g1_i1" 0 0 0
"TRINITY_DN26677_c0_g1_i1" 0 0.607871 0.0604529
"TRINITY_DN26671_c0_g1_i1" 0.0523623 0.342164 0.369489
"TRINITY_DN26706_c0_g1_i1" 0.0514711 0 0.0606155
"TRINITY_DN26722_c0_g1_i1" 0 0 0
"TRINITY_DN26732_c0_g1_i1" 17.4344 15.3045 0
"TRINITY_DN26689_c0_g1_i1" 0 0 0
"TRINITY_DN26739_c0_g1_i1" 0 0 0
"TRINITY_DN26680_c0_g1_i1" 0 0 0
"TRINITY_DN26760_c0_g1_i1" 0 0 0
"TRINITY_DN26704_c0_g1_i1" 0.910452 4.76819 0
"TRINITY_DN26720_c0_g1_i1" 0 0.324736 0
"TRINITY_DN26665_c0_g1_i1" 0 0.154362 0
"TRINITY_DN26665_c0_g1_i3" 0.362087 0 1.23086
"TRINITY_DN26665_c0_g1_i4" 0 1.26188 0
"TRINITY_DN26665_c0_g1_i5" 0.362087 0 1.23086
"TRINITY_DN26687_c3_g1_i1" 421.167 281.971 0.0891237
"TRINITY_DN26673_c1_g1_i1" 0 0 0
"TRINITY_DN26734_c0_g1_i1" 0 0 0
"TRINITY_DN26666_c0_g1_i1" 0 0 3.73611
"TRINITY_DN26716_c0_g1_i1" 0.527136 0.5827 0
"TRINITY_DN26747_c0_g1_i1" 0 0.340787 0
"TRINITY_DN26737_c0_g1_i1" 0 0.304124 0
"TRINITY_DN26695_c0_g1_i1" 56.8895 21.5062 0
"TRINITY_DN26702_c0_g1_i1" 52.4245 369.864 0
"TRINITY_DN26702_c0_g2_i1" 0 0.0704141 0
"TRINITY_DN26756_c0_g1_i1" 0 0 3.03159
"TRINITY_DN26711_c0_g1_i1" 0 0 0
"TRINITY_DN26709_c0_g1_i1" 0.396819 3.24003 0
"TRINITY_DN26752_c0_g1_i1" 0.0879708 0.239487 0.13099
"TRINITY_DN26752_c0_g1_i2" 0.0879708 0 0
"TRINITY_DN26674_c3_g1_i1" 441.777 681.468 12.7779
"TRINITY_DN10380_c0_g2_i1" 0 0.0714854 0.0756964
"TRINITY_DN10380_c0_g1_i1" 0 0 0.0420407
"TRINITY_DN10389_c0_g1_i1" 0 0 0
"TRINITY_DN10389_c0_g1_i2" 0 0 0
"TRINITY_DN10328_c0_g1_i1" 3.71639 0 0.0199286
"TRINITY_DN10326_c3_g1_i1" 0.278882 0 12.8334
"TRINITY_DN10326_c2_g1_i1" 0.889168 1.29086 0
"TRINITY_DN10326_c2_g1_i3" 0.79893 1.01691 0
"TRINITY_DN10326_c2_g1_i5" 1.9901 0 0
"TRINITY_DN10326_c2_g1_i6" 3.64961 2.26403 0.111321
"TRINITY_DN10326_c2_g1_i7" 0 0 0
"TRINITY_DN10326_c1_g1_i1" 7.6021 7.90234 0
"TRINITY_DN10326_c1_g1_i2" 19.586 44.8686 0
"TRINITY_DN10307_c0_g1_i1" 0.870898 1.01725 0
"TRINITY_DN10307_c0_g1_i2" 0 0.0186397 0
"TRINITY_DN10307_c0_g1_i3" 0.191143 0.138282 0
"TRINITY_DN10307_c1_g1_i1" 0 0.78488 0
"TRINITY_DN10307_c1_g1_i2" 1.43472 3.82937 0
"TRINITY_DN10307_c1_g1_i3" 0 1.21482 0
"TRINITY_DN10392_c0_g1_i1" 0 0 0
"TRINITY_DN10392_c0_g1_i2" 0 0 0
"TRINITY_DN10371_c0_g1_i1" 1.28424 0.931554 0
"TRINITY_DN10371_c1_g1_i1" 0 0 0
"TRINITY_DN10379_c0_g1_i1" 0 0 0
"TRINITY_DN10337_c0_g1_i1" 0 0 0
"TRINITY_DN10337_c0_g1_i2" 0.283936 0 0
"TRINITY_DN10337_c0_g1_i3" 0.201226 0 0
"TRINITY_DN10337_c1_g1_i1" 0 0.262191 2.87824
"TRINITY_DN10329_c0_g1_i1" 0 0 0
"TRINITY_DN10329_c0_g1_i2" 0 0 0
"TRINITY_DN10374_c0_g1_i1" 0 0.645507 3.77174
"TRINITY_DN10374_c0_g1_i2" 0 0 0
"TRINITY_DN10363_c0_g1_i1" 0.855765 0.31662 0
"TRINITY_DN10399_c0_g1_i1" 0 0.195322 0
"TRINITY_DN10366_c0_g1_i1" 0 0 0
"TRINITY_DN10366_c0_g1_i2" 0 0 1.04161
"TRINITY_DN10366_c1_g1_i1" 0 0 0
"TRINITY_DN10366_c1_g1_i2" 0 0 0
"TRINITY_DN10305_c0_g1_i1" 0.0391103 0.140193 0
"TRINITY_DN10305_c0_g1_i2" 0 0.340609 0
"TRINITY_DN10305_c1_g1_i1" 0 0 0
"TRINITY_DN10305_c1_g1_i2" 0 0 0
"TRINITY_DN10305_c1_g1_i3" 0 0 0
"TRINITY_DN10305_c1_g1_i4" 0 0 0
"TRINITY_DN10305_c1_g1_i5" 0 2.64441 0
"TRINITY_DN10305_c1_g1_i6" 0 0 0
"TRINITY_DN10305_c1_g1_i8" 0 0 1.60709
"TRINITY_DN10305_c3_g1_i1" 0.197753 0.43558 2.65891
"TRINITY_DN10305_c2_g1_i1" 0 0 2.40628
"TRINITY_DN10308_c0_g1_i1" 1.71153 2.21634 0.135367
"TRINITY_DN10312_c0_g1_i1" 0 0.37889 0
"TRINITY_DN10312_c0_g1_i11" 0 0.731347 0
"TRINITY_DN10312_c0_g1_i14" 0 0 0
"TRINITY_DN10312_c0_g1_i15" 0 0 0
"TRINITY_DN10312_c0_g1_i16" 0 0.588171 0
"TRINITY_DN10312_c0_g1_i5" 0 0 0
"TRINITY_DN10312_c0_g1_i6" 0 0 0
"TRINITY_DN10312_c0_g1_i9" 1.2752 1.07987 0
"TRINITY_DN10375_c0_g1_i1" 0 0 0
"TRINITY_DN10382_c1_g2_i1" 0 1.49957 0
"TRINITY_DN10382_c1_g2_i2" 23.6712 19.0984 0
"TRINITY_DN10382_c0_g1_i1" 6.42344 9.20462 0
"TRINITY_DN10382_c1_g1_i1" 0 0.684759 0
"TRINITY_DN10382_c1_g1_i2" 0 0 0
"TRINITY_DN10382_c1_g1_i3" 2.2601 3.28805 6.23521
"TRINITY_DN10382_c3_g1_i1" 0 0 0
"TRINITY_DN10360_c0_g1_i1" 0 0 0
"TRINITY_DN10385_c2_g1_i1" 0 0 0
"TRINITY_DN10385_c3_g1_i1" 0 0 0
"TRINITY_DN10385_c4_g1_i1" 0 0 0
"TRINITY_DN10385_c0_g1_i2" 0 0 0
"TRINITY_DN10385_c0_g1_i3" 2.16924 4.03621 0
"TRINITY_DN10385_c0_g1_i4" 2.73706 4.42961 0
"TRINITY_DN10385_c1_g1_i1" 0 1.2687 0
"TRINITY_DN10333_c1_g2_i1" 0 0 0
"TRINITY_DN10333_c4_g1_i1" 0 0 0
"TRINITY_DN10333_c1_g1_i1" 0 0.169821 0
"TRINITY_DN10333_c1_g1_i2" 0 0 0
"TRINITY_DN10333_c1_g1_i3" 0 0 0
"TRINITY_DN10333_c1_g1_i4" 0 0.498972 0
"TRINITY_DN10306_c3_g1_i1" 0 0.314113 0.134439
"TRINITY_DN10306_c1_g1_i1" 0 0.293988 0.252199
"TRINITY_DN10306_c0_g1_i1" 1.27457 4.13092 0
"TRINITY_DN10306_c0_g1_i2" 0 0 0
"TRINITY_DN10306_c0_g1_i3" 1.449 2.69338 0
"TRINITY_DN10306_c0_g2_i1" 0.267163 0.331763 0.127651
"TRINITY_DN10306_c1_g2_i1" 0.720865 0 0
"TRINITY_DN10306_c1_g2_i3" 2.52755 7.91722 0.85438
"TRINITY_DN10306_c1_g2_i4" 0 0 0
"TRINITY_DN10364_c0_g2_i1" 0.572438 0 0
"TRINITY_DN10364_c1_g1_i1" 0.274842 1.17381 0
"TRINITY_DN10364_c1_g1_i2" 1.28095 2.13646 0
"TRINITY_DN10364_c0_g1_i2" 0 0.188847 0
"TRINITY_DN10364_c0_g1_i3" 1.42844 1.07132 0
"TRINITY_DN10364_c0_g1_i4" 0 0 0
"TRINITY_DN10364_c0_g1_i5" 0 0 0
"TRINITY_DN10364_c0_g1_i6" 0.888753 0.470949 0
"TRINITY_DN10347_c0_g1_i1" 0.0487341 0.106141 0.057632
"TRINITY_DN10309_c0_g1_i10" 0 0 0.888761
"TRINITY_DN10309_c0_g1_i3" 1.06171 0 0
"TRINITY_DN10309_c0_g1_i4" 0 0 0
"TRINITY_DN10309_c0_g1_i5" 1.78116 3.10921 0
"TRINITY_DN10309_c0_g1_i7" 0 0 0
"TRINITY_DN10309_c0_g1_i8" 1.14328 0.420798 2.48972
"TRINITY_DN10309_c0_g1_i9" 0 0 0
"TRINITY_DN10309_c1_g1_i1" 0.665131 0.547492 0
"TRINITY_DN10309_c1_g1_i3" 0 0 0
"TRINITY_DN10309_c1_g1_i4" 0 0.511105 0
"TRINITY_DN10393_c0_g1_i1" 1.21815 1.81933 0
"TRINITY_DN10396_c0_g1_i1" 0 0 0
"TRINITY_DN10396_c0_g1_i2" 0 0.523092 0
"TRINITY_DN10372_c0_g1_i1" 0 0 0
"TRINITY_DN10372_c0_g2_i1" 0 0 0
"TRINITY_DN10338_c0_g1_i1" 0.868434 0 0
"TRINITY_DN10338_c0_g1_i3" 0 0.211256 0
"TRINITY_DN10338_c0_g1_i4" 0 0 0
"TRINITY_DN10338_c0_g1_i6" 0 0.30929 0.79596
"TRINITY_DN10338_c0_g1_i7" 0 0 0
"TRINITY_DN10321_c0_g1_i1" 0 0 0
"TRINITY_DN10321_c0_g1_i3" 0 0 0
"TRINITY_DN10321_c0_g1_i4" 0 0 0
"TRINITY_DN10344_c0_g1_i1" 0 0 0
"TRINITY_DN10344_c0_g1_i2" 0 0 0
"TRINITY_DN10344_c0_g1_i3" 0.260474 0 1.06212
"TRINITY_DN10344_c0_g1_i4" 0 0.13227 0
"TRINITY_DN10388_c0_g2_i1" 0.296675 12.5916 5.30157
"TRINITY_DN10388_c0_g2_i2" 0.45043 10.7663 1.82378
"TRINITY_DN10388_c0_g1_i1" 0.0445637 7.10819 5.29201
"TRINITY_DN10388_c0_g1_i2" 2.93316 86.5533 5.08191
"TRINITY_DN10322_c0_g1_i1" 0 0 0
"TRINITY_DN10394_c0_g1_i1" 0 0.458728 0
"TRINITY_DN10317_c0_g1_i1" 0.318452 0 0
"TRINITY_DN10317_c0_g1_i2" 0 0 0
"TRINITY_DN10317_c0_g1_i4" 15.2958 13.8823 3.03691
"TRINITY_DN10350_c1_g1_i1" 0 0.377378 0
"TRINITY_DN10381_c0_g1_i1" 2.33979 13.767 0
"TRINITY_DN10359_c0_g1_i1" 0 0 0
"TRINITY_DN10330_c0_g1_i1" 0 0 0
"TRINITY_DN10330_c0_g1_i2" 0 0 3.57678
"TRINITY_DN10330_c0_g1_i3" 0 0.151755 0
"TRINITY_DN10334_c0_g1_i1" 0 0 0
"TRINITY_DN10334_c0_g1_i2" 0 0 0
"TRINITY_DN10334_c0_g1_i3" 0 0 0
"TRINITY_DN10318_c1_g1_i1" 0.192057 0 0
"TRINITY_DN10318_c0_g1_i1" 0 0 0
"TRINITY_DN10318_c0_g1_i2" 0 0.136956 0
"TRINITY_DN10318_c0_g1_i3" 0 0 0
"TRINITY_DN10318_c0_g1_i4" 0 0 0
"TRINITY_DN10318_c0_g1_i5" 0 0 0
"TRINITY_DN10318_c0_g2_i1" 0.277175 0 0
"TRINITY_DN10318_c0_g3_i1" 0 0 0
"TRINITY_DN10320_c0_g1_i2" 0 0 0
"TRINITY_DN10320_c0_g1_i3" 0 0.182665 0
"TRINITY_DN10320_c0_g1_i5" 0 0 0
"TRINITY_DN10301_c3_g1_i1" 0 1.05696 0
"TRINITY_DN10301_c1_g2_i1" 27.8406 43.5327 2.48425
"TRINITY_DN10301_c1_g1_i1" 0.265965 0.588244 0.129487
"TRINITY_DN10301_c0_g1_i1" 15.4373 44.7972 14.1804
"TRINITY_DN10383_c0_g1_i3" 0.173299 0.438346 0.167551
"TRINITY_DN10383_c0_g1_i4" 0.0392477 0.272784 0.0706431
"TRINITY_DN10331_c0_g1_i1" 0 0 0
"TRINITY_DN10331_c0_g1_i2" 0 0.335555 0
"TRINITY_DN10323_c2_g3_i1" 0 0 0
"TRINITY_DN10323_c2_g1_i1" 0 0 0
"TRINITY_DN10323_c2_g1_i2" 0 0 2.54099
"TRINITY_DN10323_c0_g1_i1" 0 0 0
"TRINITY_DN10323_c2_g4_i1" 0 1.20742 0
"TRINITY_DN10323_c3_g1_i1" 0 0 0
"TRINITY_DN10323_c2_g2_i1" 0.40845 0 0
"TRINITY_DN10323_c2_g2_i2" 0 0 0
"TRINITY_DN10323_c2_g2_i3" 0 0 0
"TRINITY_DN10323_c2_g2_i4" 0 0.75596 0.0854353
"TRINITY_DN10323_c2_g2_i5" 0 0 0
"TRINITY_DN10332_c0_g2_i1" 0.519769 1.39148 0
"TRINITY_DN10332_c0_g1_i1" 3.17998 3.79328 0.22501
"TRINITY_DN10332_c0_g1_i3" 0.837465 0 0
"TRINITY_DN10332_c0_g1_i4" 0 0 0
"TRINITY_DN10332_c0_g1_i6" 5.3203e-05 0 0
"TRINITY_DN10332_c0_g1_i7" 0.964188 0 0
"TRINITY_DN10332_c0_g1_i8" 0.277055 0.920816 0
"TRINITY_DN10332_c0_g1_i9" 0 0 0
"TRINITY_DN10332_c2_g1_i1" 0 0 0
"TRINITY_DN10315_c0_g1_i1" 0.202167 0.0733658 0
"TRINITY_DN10336_c1_g1_i1" 2.41235 0.483989 0
"TRINITY_DN10353_c0_g1_i1" 13.9983 21.9564 0
"TRINITY_DN10353_c0_g1_i2" 83.5123 122.269 0.185802
"TRINITY_DN10324_c1_g1_i1" 0.262084 0.510372 0
"TRINITY_DN10324_c1_g1_i3" 0 0.323762 0
"TRINITY_DN10324_c1_g1_i4" 0 0 0
"TRINITY_DN10324_c1_g1_i5" 1.96625 0 0
"TRINITY_DN10324_c1_g1_i6" 0 0 0
"TRINITY_DN10342_c0_g1_i1" 0 0 0
"TRINITY_DN10342_c0_g1_i2" 0 0 0
"TRINITY_DN10311_c1_g1_i1" 0 0.319756 0
"TRINITY_DN10311_c1_g1_i2" 0 0 0
"TRINITY_DN10311_c1_g1_i3" 0 0.135509 0
"TRINITY_DN10311_c1_g1_i4" 0.0931169 0 0
"TRINITY_DN10311_c2_g1_i1" 0 0 0
"TRINITY_DN10311_c5_g1_i1" 0 0 0.142727
"TRINITY_DN10398_c0_g1_i1" 0 0 0
"TRINITY_DN10398_c0_g1_i2" 0.195814 0.808772 0
"TRINITY_DN10398_c0_g1_i3" 0.612656 0 2.10231
"TRINITY_DN10398_c0_g1_i4" 0 0 0
"TRINITY_DN10398_c0_g1_i5" 0.00775153 0 0
"TRINITY_DN10398_c0_g1_i6" 0 0 0
"TRINITY_DN10398_c0_g1_i7" 0 0 0
"TRINITY_DN10313_c0_g1_i1" 0 0 0
"TRINITY_DN10313_c0_g1_i2" 0 0 0
"TRINITY_DN10313_c0_g1_i3" 0 0 0
"TRINITY_DN10313_c0_g1_i4" 0 0 0
"TRINITY_DN10313_c0_g1_i5" 0 0 0
"TRINITY_DN10313_c0_g1_i6" 0 0 0
"TRINITY_DN10351_c1_g1_i1" 0.126651 0.0916003 0.0755267
"TRINITY_DN10351_c1_g1_i2" 0.000140978 0.000438655 0.000191338
"TRINITY_DN10351_c2_g1_i1" 0 0 10.3475
"TRINITY_DN10351_c0_g1_i1" 2.79735 5.68899 0
"TRINITY_DN10351_c0_g1_i2" 0.356478 0.285905 0
"TRINITY_DN10351_c0_g1_i4" 2.81731 5.53611 0
"TRINITY_DN10351_c0_g1_i5" 2.72119 1.88593 0
"TRINITY_DN10351_c0_g1_i7" 0 1.23589 0
"TRINITY_DN10368_c0_g1_i1" 0 0.166654 0
"TRINITY_DN10368_c0_g1_i2" 0 0 0
"TRINITY_DN10310_c1_g1_i1" 0.30759 0 0
"TRINITY_DN10310_c2_g1_i1" 0 0 0
"TRINITY_DN10310_c0_g1_i10" 0 0 0
"TRINITY_DN10310_c0_g1_i11" 0 0 0
"TRINITY_DN10310_c0_g1_i12" 0 0 0
"TRINITY_DN10310_c0_g1_i13" 0 0 0
"TRINITY_DN10310_c0_g1_i2" 0 0 0
"TRINITY_DN10310_c0_g1_i4" 0 1.74825 5.16526
"TRINITY_DN10310_c0_g1_i5" 0.610919 4.63057 25.0509
"TRINITY_DN10310_c0_g1_i6" 0 0.743907 0
"TRINITY_DN10310_c0_g1_i7" 0 0 0
"TRINITY_DN10310_c0_g1_i8" 0 0 0
"TRINITY_DN10400_c2_g1_i1" 0 0.628225 0.134439
"TRINITY_DN10400_c0_g1_i12" 0.575533 0.046682 0
"TRINITY_DN10400_c0_g1_i4" 0 0 0
"TRINITY_DN10400_c0_g1_i5" 0 0 0
"TRINITY_DN10400_c0_g1_i7" 0.694646 0 0
"TRINITY_DN10400_c0_g1_i9" 0.0863836 0.193365 0
"TRINITY_DN10400_c1_g1_i1" 0 0 0
"TRINITY_DN10400_c1_g1_i2" 0.324426 1.28775 3.06111
"TRINITY_DN10400_c3_g1_i1" 0 0 0
"TRINITY_DN10400_c2_g2_i1" 5.22052 45.512 1.20303
"TRINITY_DN10400_c0_g2_i1" 0 0.248741 2.31806
"TRINITY_DN10400_c0_g2_i2" 0 0 0
"TRINITY_DN10316_c0_g1_i1" 4.29416 5.84291 0.0498511
"TRINITY_DN10357_c2_g2_i1" 0 0 0
"TRINITY_DN10357_c2_g1_i1" 0 0 0
"TRINITY_DN10357_c4_g1_i1" 0 0 0
"TRINITY_DN10357_c0_g1_i1" 0 0 0
"TRINITY_DN10314_c1_g3_i1" 0 0.397104 0.125307
"TRINITY_DN10314_c1_g1_i2" 0 0 0
"TRINITY_DN10314_c2_g1_i1" 0 1.30958 0.139014
"TRINITY_DN10314_c1_g4_i1" 0 0 0
"TRINITY_DN10314_c1_g2_i1" 0.516201 0.227682 0
"TRINITY_DN10314_c1_g2_i2" 0 0 0
"TRINITY_DN10314_c1_g5_i1" 0 0 0
"TRINITY_DN10314_c3_g1_i1" 0 0.672929 1.25905
"TRINITY_DN10345_c0_g1_i1" 0 0.789034 0
"TRINITY_DN10345_c3_g1_i1" 0 0 0
"TRINITY_DN10345_c2_g1_i1" 3.35785 2.52937 3.22045
"TRINITY_DN10345_c2_g2_i1" 0 0 2.98761
"TRINITY_DN10345_c2_g2_i2" 0 0 0
"TRINITY_DN10345_c1_g1_i1" 0.610919 1.02236 0
"TRINITY_DN10345_c4_g1_i1" 0 0 0
"TRINITY_DN10345_c2_g4_i1" 0.680953 0 0
"TRINITY_DN10345_c2_g3_i1" 0 0 0
"TRINITY_DN10343_c1_g1_i2" 0 0 0
"TRINITY_DN10343_c0_g1_i1" 0 0 5.50287
"TRINITY_DN10343_c0_g1_i2" 0 0 0
"TRINITY_DN10343_c2_g1_i1" 2.22573 1.45052 0
"TRINITY_DN10352_c0_g1_i1" 0 0 0
"TRINITY_DN10335_c0_g2_i1" 0 0 0
"TRINITY_DN10335_c0_g2_i3" 0 0.0316139 0
"TRINITY_DN10335_c0_g2_i4" 0.458292 0.60695 0
"TRINITY_DN10335_c0_g2_i5" 0 0 0
"TRINITY_DN10335_c0_g2_i6" 0 0 0
"TRINITY_DN10335_c0_g2_i7" 4.65501 2.94225 0
"TRINITY_DN10335_c0_g2_i8" 0 0 0
"TRINITY_DN10335_c0_g3_i1" 0 0.324342 0.548718
"TRINITY_DN10335_c0_g1_i1" 0.650418 0 0
"TRINITY_DN10335_c3_g1_i1" 5.15194 1.7407 0.124537
"TRINITY_DN10302_c1_g1_i1" 30.1833 32.8855 0
"TRINITY_DN10302_c0_g1_i1" 0 0 0
"TRINITY_DN10302_c0_g1_i2" 4.76315 0.95169 0
"TRINITY_DN10370_c3_g1_i1" 3.82522 3.93982 0
"TRINITY_DN10370_c0_g2_i1" 0 0 1.13241
"TRINITY_DN10370_c4_g1_i1" 1.96859 4.36812 23.3824
"TRINITY_DN10370_c0_g3_i1" 0 0 0
"TRINITY_DN10370_c0_g1_i1" 1.98995 0 0.00375661
"TRINITY_DN10370_c0_g1_i2" 0.728051 4.39341 3.05329
"TRINITY_DN10370_c0_g1_i3" 1.94107 4.08003 1.7262
"TRINITY_DN10370_c0_g1_i4" 3.8271 17.1756 0
"TRINITY_DN10304_c0_g1_i1" 0.238257 0 0
"TRINITY_DN10304_c0_g1_i2" 0 0 0
"TRINITY_DN10304_c0_g1_i3" 0 0 0
"TRINITY_DN10304_c0_g2_i1" 0 0.628225 0
"TRINITY_DN10304_c3_g1_i1" 0 0 0
"TRINITY_DN10354_c0_g1_i1" 0 0 0
"TRINITY_DN10354_c0_g1_i10" 0 0 1.81557
"TRINITY_DN10354_c0_g1_i11" 0 0 0
"TRINITY_DN10354_c0_g1_i12" 0 0 0
"TRINITY_DN10354_c0_g1_i14" 0 0 0
"TRINITY_DN10354_c0_g1_i15" 0 0 0
"TRINITY_DN10354_c0_g1_i16" 0 0 0
"TRINITY_DN10354_c0_g1_i2" 0 0 0
"TRINITY_DN10354_c0_g1_i4" 0 0.595927 0
"TRINITY_DN10354_c0_g1_i5" 0 0.27218 0
"TRINITY_DN10354_c0_g1_i6" 0 0 0
"TRINITY_DN10354_c0_g1_i9" 0 0 0
"TRINITY_DN10361_c0_g1_i1" 0 0.364722 0.0604529
"TRINITY_DN10361_c0_g1_i10" 0 0 0
"TRINITY_DN10361_c0_g1_i2" 0 0 0
"TRINITY_DN10361_c0_g1_i3" 0 0 0
"TRINITY_DN10361_c0_g1_i4" 0 0 0
"TRINITY_DN10361_c0_g1_i5" 0 0 0
"TRINITY_DN10361_c0_g1_i6" 0 0 0
"TRINITY_DN10361_c0_g1_i7" 0 0 0
"TRINITY_DN10361_c0_g1_i8" 0 0 0
"TRINITY_DN10361_c0_g1_i9" 0 0 0
"TRINITY_DN10361_c1_g1_i1" 0 0 0
"TRINITY_DN10361_c2_g1_i1" 0 0 0
"TRINITY_DN10378_c4_g1_i1" 0 0.328691 0
"TRINITY_DN10378_c0_g1_i1" 0.953208 0 0
"TRINITY_DN10378_c0_g1_i12" 4.61414 4.79397 0
"TRINITY_DN10378_c0_g1_i15" 0 0.879078 0
"TRINITY_DN10378_c0_g1_i16" 0.358235 0.206101 0
"TRINITY_DN10378_c0_g1_i4" 0 0 0
"TRINITY_DN10378_c0_g1_i5" 0 0 0
"TRINITY_DN10378_c0_g1_i6" 0.510924 0.255634 0
"TRINITY_DN10378_c0_g1_i7" 0 0 0
"TRINITY_DN10378_c0_g1_i9" 0 0 0
"TRINITY_DN10378_c3_g1_i1" 1.48535 1.12007 0
"TRINITY_DN10303_c0_g1_i1" 0 0.487678 0
"TRINITY_DN10346_c0_g2_i1" 0 0 0
"TRINITY_DN10346_c0_g1_i1" 0 0 0
"TRINITY_DN10346_c0_g1_i2" 0 0 0
"TRINITY_DN10346_c0_g1_i3" 0 0 0
"TRINITY_DN10384_c0_g1_i1" 0 0 0
"TRINITY_DN10384_c0_g2_i1" 0 0 0
"TRINITY_DN10384_c0_g2_i2" 0 0 0
"TRINITY_DN10395_c1_g1_i1" 0 0.236016 0
"TRINITY_DN10367_c0_g1_i1" 0 0.537213 0
"TRINITY_DN10367_c0_g1_i2" 1.12221 2.08998 0
"TRINITY_DN10367_c0_g1_i3" 0 0 0
"TRINITY_DN10367_c0_g1_i4" 0 0 0
"TRINITY_DN10387_c0_g3_i1" 0 4.65021 5.03697
"TRINITY_DN10387_c0_g1_i1" 0 0 0
"TRINITY_DN10387_c0_g2_i1" 1.65484 1.75096 8.75575
"TRINITY_DN10349_c0_g1_i1" 0 0 0
"TRINITY_DN10349_c0_g1_i2" 0 0 0
"TRINITY_DN10348_c0_g1_i1" 0 0 0
"TRINITY_DN10362_c0_g1_i1" 7.52382 4.70537 0
"TRINITY_DN10319_c0_g2_i1" 0 0 0
"TRINITY_DN10319_c0_g2_i2" 0 0.385806 0
"TRINITY_DN10319_c1_g1_i1" 0 0 0
"TRINITY_DN10319_c0_g1_i1" 0 0 0
"TRINITY_DN10319_c0_g3_i1" 0 0 0
"TRINITY_DN10319_c0_g3_i2" 0 0 0
"TRINITY_DN10319_c0_g3_i3" 0 0 0
"TRINITY_DN10319_c0_g3_i4" 0 0 0
"TRINITY_DN17674_c0_g1_i1" 0 0 0
"TRINITY_DN17682_c1_g1_i1" 0 0 0
"TRINITY_DN17688_c3_g1_i1" 0.785937 0.212121 0
"TRINITY_DN17688_c3_g1_i2" 1439.64 1221.5 2.24362
"TRINITY_DN17680_c0_g1_i1" 0.390541 1.12446 0.638417
"TRINITY_DN17680_c0_g1_i3" 0.13018 0.0803185 0
"TRINITY_DN17648_c0_g1_i1" 0 1.80431 0
"TRINITY_DN17625_c0_g1_i1" 0 0 0
